dataset	mode	framework	instance_id	source_tree	verdict	patch_bytes	has_log	has_tool_calls	has_llm_parquet	note
pro_250	thinking	hermes	instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90	results_nonet	1	1384	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	results_nonet	0	9066	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440-v13642507b4fc1f8d234172bf8129942da2c2ca26	results_nonet	0	27709	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91	results_nonet	1	2241	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866	results_nonet	1	4292	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-e8084193a895d8ee81200f49093389a3887479ce-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	results_nonet	0	2895	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237	results_nonet	0	8425	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64-v13642507b4fc1f8d234172bf8129942da2c2ca26	results_nonet	0	6477	1	1	1	
pro_250	thinking	hermes	instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91	results_nonet	1	5505	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-0130c6dc13438b48cf0fdfab08a89e357b5517c9	results_nonet	1	9191	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89	results_nonet	1	3452	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-0a650de357babdcc8ce910fe37fee84acf4ed2fe	results_nonet	1	5485	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d	results_nonet	1	19741	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-23bebe4e06124becf1000e88472ae71a6ca7de4c	results_nonet	1	12799	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-27875ba2dd1673ddf8affca526b0664c12c3b98b	results_nonet	0	6267	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-28389fb05e1523564dfc61fa43ed8eb8a10f938c	results_nonet	1	3225	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-29b7b740ce469201af0a0510f3024adc93ef4c8e	results_nonet	1	5595	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-29bc17acd71596ae92131aca728716baf5af9906	results_nonet	1	9984	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327	results_nonet	1	14460	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-3972616585e82305eaf26aa25697b3f5f3082288	results_nonet	0	17188	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-3977ef6e0f287f598b6e4009876239d6f13b686d	results_nonet	1	5154	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9	results_nonet	1	8758	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-55730514ea59d5f1d0b8e3f8745569c29bdbf7b4	results_nonet	0	17358	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-5e549255201e622c911621a7b770477b1f5a89be	results_nonet	1	28065	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-669c8f4c49a7ef51ac9a53c725097943f67219eb	results_nonet	1	8671	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39	results_nonet	1	8708	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-69e0a266f48bae24a11312e9efbe495a337e4c84	results_nonet	0	10876	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-6bd4c0f6bfa653e9b8b27cfdc2955762d371d6e9	results_nonet	0	13795	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-7073d18b54da7e53274d11c9e2baef1242e8769e	results_nonet	0	31320	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-8383527aaba1ae8fa9765e995a71a86c129ef626	results_nonet	1	5345	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-89b12b34bea5687c70e4de2109fd1e7330bb2ba2	results_nonet	0	18416	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-97434c1789a6444b30aae5ff5aa124a96a88f504	results_nonet	0	4514	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-9c3b4561652a15846993d477003e111f0df0c585	results_nonet	1	6563	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-bf2bcb12799b21069f137749e0c331f761d1f693	results_nonet	1	4114	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-d613b1930688422122796b43acb3caf2538c8fd1	results_nonet	1	4579	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-d8e794317f788198227e10fb667e10496b3eb99a	results_nonet	1	21013	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-de90152a7173039677ac808f5bfb1e644d761336	results_nonet	1	2776	1	1	1	
pro_250	thinking	hermes	instance_navidrome__navidrome-f78257235ec3429ef42af6687738cd327ec77ce8	results_nonet	0	10928	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-08bb09914d0d37b0cd6376d4cab5b77728a43e7b	results_nonet	0	17539	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4	results_nonet	1	41774	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-0ec14e36ceb01ba45602a563e12352af8171ed39	results_nonet	1	3141	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103	results_nonet	1	7663	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-1917e37f5d9941a3459ce4b0177e201e2d94a622	results_nonet	0	13160	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-2dce79ea4451ad88d6bfe94da22e7f2f988efa60	results_nonet	0	31542	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-2f66db85455f4b22a47ffd853738f679b439593c	results_nonet	1	4050	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209	results_nonet	0	29291	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-4817fe14e1356789c90165c2a53f6a043c2c5f83	results_nonet	0	35155	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-4feccbc9990980aee26ea29035f8f931d6089895	results_nonet	1	8302	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-5d2576632037d655c3b6a28e98cd157f7e9a5ce1	results_nonet	1	11603	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77	results_nonet	0	16853	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-6f8916fbadf1d1f4a26640f53b5cf7f55e8bedb7	results_nonet	1	3005	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b	results_nonet	1	8383	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-863d524b5717b9d33ce08a0f0535e3fd8e8d1ed8	results_nonet	0	20347	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c	results_nonet	1	7592	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-ac23d1efa1a6ab7e62724779317ba44c28d78cfd	results_nonet	1	18932	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1	results_nonet	0	2593	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-cfd7571485186049c10c822f214d474f1edde8d1	results_nonet	0	14878	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11	results_nonet	1	21595	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4	results_nonet	0	12179	1	1	1	
pro_250	thinking	hermes	instance_protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606	results_nonet	1	10794	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-01d1d1494411380d97cac14614a829d3a69cecaf-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	1	1786	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-0b621cb0ce2b54d3f93d8d41d8ff4257888a87e5-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	0	1974	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	0	18143	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24	results_nonet	1	6343	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	1	777	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-35168ade46184d7e5b91dfa04ca42fe2abd82717-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	1	5332	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	0	3719	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24	results_nonet	0	22407	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-3e21c8214a998cb1058defd15aabb24617a76402-v5fc38aaf22415ab0b70567368332beee7955b367	results_nonet	0	9907	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	0	8149	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12	results_nonet	1	2475	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d-v9f8e9d96c85c85a605e382f1510bd08563afc566	results_nonet	1	2174	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502-v02ad04386d5238fe2d1a1be450df257370de4b6a	results_nonet	0	2949	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271	results_nonet	0	9915	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-6b320dc18662580e1313d2548fdd6231d2a97e6d-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	1	2800	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-77c3557995704a683cdb67e2a3055f7547fa22c3-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	0	5822	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6-v9f8e9d96c85c85a605e382f1510bd08563afc566	results_nonet	1	3458	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c	results_nonet	1	9617	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	1	4875	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	1	4156	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c	results_nonet	1	4762	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171	results_nonet	1	10172	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-fec187c2cb53d769c2682b35ca77858a811414a8-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	0	590	1	1	1	
pro_250	thinking	hermes	instance_qutebrowser__qutebrowser-ff1c025ad3210506fc76e1f604d8c8c27637d88e-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d	results_nonet	0	12047	1	1	1	
pro_250	thinking	hermes	instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b	results_nonet	1	13152	1	1	1	
pro_250	thinking	hermes	instance_tutao__tutanota-b4934a0f3c34d9d7649e944b183137e8fad3e859-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf	results_nonet	1	3140	1	1	1	
pro_250	thinking	hermes	instance_tutao__tutanota-f373ac3808deefce8183dad8d16729839cc330c1-v2939aa9f4356f0dc9f523ee5ce19d09e08ab979b	results_nonet	1	29408	1	1	1	
pro_250	thinking	hermes	instance_tutao__tutanota-fb32e5f9d9fc152a00144d56dd0af01760a2d4dc-vc4e41fd0029957297843cb9dec4a25c7c756f029	results_nonet	1	10573	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11-vd59a5728dfc977f44533186ace531248c2917516	results_nonet	1	1218	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed	results_nonet	1	5915	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-4327a09d76f10a79109da9d91c22120428d3bdb9-vnan	results_nonet	1	4224	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e	results_nonet	1	4037	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-6489e9fd9ed16ea743cc5627f4d86c72fbdb3a8a-v2c59007b1005cd5cd14cbb523ca5229db1fd2dd8	results_nonet	1	8587	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan	results_nonet	1	2472	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-9c576a0758690f45a6ca03b5884c601e473bf2c1-vd59a5728dfc977f44533186ace531248c2917516	results_nonet	0	3424	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f-vd59a5728dfc977f44533186ace531248c2917516	results_nonet	0	7918	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-eb49a64974ca844bca061744fb3383f5d13b02ad-vnan	results_nonet	0	10787	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-f083cd559d69c16481376868c8da65172729c0ca-vnan	results_nonet	1	3590	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a-vd59a5728dfc977f44533186ace531248c2917516	results_nonet	0	7912	1	1	1	
pro_250	thinking	langgraph	instance_NodeBB__NodeBB-f9ce92df988db7c1ae55d9ef96d247d27478bc70-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e	results_nonet	1	688	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	0	6281	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c-v390e508d27db7a51eece36bb6d9698b63a5b638a	results_nonet	1	3795	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	1	8928	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-1bd7dcf339dd8b6c50bc16670be2448a206f4fdb-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	0	11130	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-1ee70fc272aff6bf3415357c6e13c5de5b928d9b-v1055803c3a812189a1133297f7f5468579283f86	results_nonet	1	3142	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	1	3225	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-3889ddeb4b780ab4bac9ca2e75f8c1991bcabe83-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	0	3728	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf	results_nonet	0	13818	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8	results_nonet	1	4159	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86	results_nonet	0	11763	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86	results_nonet	1	6432	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	1	5262	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-5e88cd9972f10b66dd97e1ee684c910c6a2dd25e-v906c969b551b346ef54a2c0b41e04f632b7b73c2	results_nonet	1	5278	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	1	1990	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-7e1a347695c7987ae56ef1b6919156d9254010ad-v390e508d27db7a51eece36bb6d9698b63a5b638a	results_nonet	0	10880	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2	results_nonet	1	15431	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	0	3042	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b-v30a923fb5c164d6cd18280c02422f75e611e8fb2	results_nonet	1	13030	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	1	3550	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86	results_nonet	0	8368	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2	results_nonet	0	14259	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	1	13893	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad	results_nonet	0	17485	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	1	4498	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2	results_nonet	1	4550	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	1	3289	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	0	4639	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-e64c6c1ca50d7d26a8e7747d8eb87642e767cd74-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	0	2216	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-f86c58e2d235d8b96029d102c71ee2dfafd57997-v0f01c69f1e2528b935359cfe578530722bca2c59	results_nonet	0	5248	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	1	4229	1	1	1	
pro_250	thinking	langgraph	instance_ansible__ansible-fb144c44144f8bd3542e71f5db62b6d322c7bd85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5	results_nonet	1	1651	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-1077729a19c0ce902e713cf6fab42c91fb7907f1-vnan	results_nonet	1	3875	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-18c03daa865d3c5b10e52b669cd50be34c67b2e5-vnan	results_nonet	1	2089	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-33299af5c9b7a7ec5a9c31d578d4ec5b18088fb7-vnan	results_nonet	0	2783	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-33e8edb3d508d6eefb354819ca693b7accc695e7	results_nonet	1	2134	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-459df4583e01e4744a52d45446e34183385442d6-vnan	results_nonet	0	5735	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-494d9de6f0a94ffb491e74744d2735bce02dc0ab-vnan	results_nonet	1	3626	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-4c6b0d35add7ae8d58f71ea1711587e31081444b-vnan	results_nonet	1	5595	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817-vnan	results_nonet	0	13171	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-53b42e321777a598aaf2bb3eab22d710569f83a8-vnan	results_nonet	1	5654	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-6961c256035bed0b7640a6e5907652c806968478-vnan	results_nonet	1	3742	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-72a8f8f03b1a01bb70ef8a5bb61759416991b32c-vnan	results_nonet	1	1623	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-9bf77963ee5e036d54b2a3ca202fbf6378464a5e-vnan	results_nonet	1	5163	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-aeabf3b18896ac1eb7ae9757e66ce886120f8309-vnan	results_nonet	0	19253	1	1	1	
pro_250	thinking	langgraph	instance_element-hq__element-web-b7fea97bb68c6628a644580076f840109132f074-vnan	results_nonet	1	5109	1	1	1	
